	issue	user_login	created_at	author_association	comment
1288	477	thockin	2014-07-16 15:21:08	MEMBER	"On Wed, Jul 16, 2014 at 6:24 AM, Yuki Yugui Sonoda
notifications@github.com wrote:

> > Scripts ain't so bad, in my book.
> 
> I don't think so. At least, shell scripts are.

But why?  Because you don't like shell programming?  Or is there
actually some deeper problem I am not seeing

> As I wrote in the objective, I am thinking of setting up VMs as a part of a setup command in our team.
> On the other hand, for example, it is hard for me to setup 100 minions in parallel with the shell script.
> It would give me much more control if we have a Go function like CreateMaster() or CreateMinion().

Why is it hard?  It's not complicated to spawn work in parallel in
shell.  It's certainly not as pretty as a ""real"" language, but it
works and is very composable.  A shell script runs on pretty much any
platform and has the benefit of being easily inspectable and hackable
for whatever environment.

> For the point of API vs CLI, actually I was thinking of implementing it as a wrapper of gcutil at first, and replacing it with APIs in the second phase.
> This is because I already have a Go wrapper library of gcutil, ant it is relatively easy to port the library for Kubernetes.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub.
"
1289	488	thockin	2014-07-16 15:30:38	MEMBER	"Thanks for the fix.  Have you signed the CLA (as per CONTRIB.md)?  I can't find your name on the list.
"
1290	488	byxorna	2014-07-16 15:37:16	CONTRIBUTOR	"@thockin Sorry, I missed that. Just signed the CLA electronically.
"
1291	487	brendandburns	2014-07-16 16:43:54	CONTRIBUTOR	"Thanks for the PR!

Generally LGTM, small stuff.
"
1292	488	thockin	2014-07-16 16:44:39	MEMBER	"Thanks!
"
1293	481	lavalamp	2014-07-16 16:51:20	MEMBER	"LGTM. Can you squash the commits?
"
1294	481	brendandburns	2014-07-16 16:53:01	CONTRIBUTOR	"`git rebase -i HEAD~4` (in case you hadn't squashed commits before)
"
1295	472	brendandburns	2014-07-16 16:54:30	CONTRIBUTOR	"We've had this discussion before, I thought the consensus was that the kubelet would run outside of a container (I think this is the right approach, ""who watches the watcher?"")

--brendan
"
1296	472	thockin	2014-07-16 17:15:56	MEMBER	"I have not had this discussion, and I'm not sure this is the right thread.

If _anything_ substantive runs outside of containers then it is very difficult to make guarantees about QoS.

What watches the watcher?  The kernel and init do.
"
1297	483	brendandburns	2014-07-16 17:17:42	CONTRIBUTOR	"Comments addressed.  ptal.

Thanks!
--brendan
"
1298	465	brendandburns	2014-07-16 17:19:37	CONTRIBUTOR	"LGTM.  @lavalamp want to take one last look?
"
1299	483	xiang90	2014-07-16 17:20:19	CONTRIBUTOR	"lgtm 
@brendandburns  It will be helpful, if you add a test for the cache.Insert/remove.
"
1300	469	smarterclayton	2014-07-16 17:20:32	CONTRIBUTOR	"rebased
"
1301	484	brendandburns	2014-07-16 17:21:58	CONTRIBUTOR	"I like this idea, and the idea of making more sophisticated Service objects in general.

Basically, you would bind a Service to a ReplicationController and if size of that replication controller was zero, you'd spin up a new container, and then make the connection.

What do others think?

Do you want to send us a PR?
"
1302	472	lavalamp	2014-07-16 17:23:52	MEMBER	"Here's a version with Tim's requested changes. I can move kubelet out of the docker square if that's the consensus.
"
1303	477	brendandburns	2014-07-16 17:27:35	CONTRIBUTOR	"And indeed gcutil supports parallel requests, so you don't even have to make the shell script do the parallelization, GCE can do it for you.

I agree w/ Clayton's comments that people are going to find a way of doing an install that they prefer (Salt, Puppet, Chef, containers, ...)

Shell scripts are a good least-common-denominator, that sysadmins (the people who are going to be doing this kind of installation stuff) are familiar with.

Even if you were going to program it into a language/library, the appropriate language for that community is likely Python, not Go.

Also, in general, I think the goal is to simplify the installation process so that it is only a couple of instructions, so writing a program to do the install is largely redundant.

I'm going to close this issue for now.  We'd certainly entertain a PR that does this, say in a ""contrib"" directory, but I don't want to replace kube-up.sh, kube-down.sh with go programs. 
"
1304	489	xiang90	2014-07-16 17:30:31	CONTRIBUTOR	"@thockin I do not know if i understand this correctly.
The targeted states store in etcd and the fine-grained progress will have checkpointing locally? So when the Kubelet restarts it can load the checkpoint first and go from there towards the targeted states that stored in etcd?
"
1305	489	thockin	2014-07-16 17:31:28	MEMBER	"@xiangli-cmu more or less.
"
1306	489	xiang90	2014-07-16 17:34:27	CONTRIBUTOR	"@thockin The assumption is that the checkpoint file will never be corrupted? or each subsystem still need to prepare for recovering from a inconsistent state.
"
1307	472	dchen1107	2014-07-16 17:36:54	MEMBER	"I just added one more work item to Tim's spreadsheet related to kubelet and other daemons's containment, and saw discussion here. I agree with Tim, even we don't want to enforce the limit at the first for all daemons, we should have their resource usages / stats.  
"
1308	489	thockin	2014-07-16 17:37:43	MEMBER	"That was my last point.  If you believe that checkpoint corruption is rare enough, you can simply say that it counts as a catastrophic failure, and pods will be destroyed and the state of the host may become suspect.

But there are some things that are just NOT stored anywhere intrinsic - what do we do with those?
"
1309	465	lavalamp	2014-07-16 17:38:55	MEMBER	"On it, ETA ~hours
"
1310	489	lavalamp	2014-07-16 17:43:53	MEMBER	"We may want to define what we mean by ""checkpoint""; I'd never encountered our usage prior to joining <internal google team>.
"
1311	442	erictune	2014-07-16 17:43:53	MEMBER	"Clayton:  
Here is my interpretation of your two uses cases, from the top of your original post. (I've reversed the order).  I'm holding off on commenting on the subsequent paragraphs of your proposal while we discuss the first part.
- Prevent exhaustion of basic kubelet resources (cores, ram, disk bytes, NIC b/w, etc).  Allow projects to be assured that resources will be available in the future even if not in use at the moment.  Analogy is Unix disk quota (with just one filesystem): usage and limit per user.  So, I'll call this  _Quota_.  
-  Prevent one team's pods from being ""near"" any other team's pods.  I'll call this _Exclusion_. Reasons include:
  - teams feel a sense of ownership of resource (""We bought these machines that were added to the cluster, so we get to use them"")
  - to get isolation from effects of other team's pods (e.g. processor cache interference)
  - because company or third-party policies require such a separation
  - to get access to specific hardware or machines with specific host OS tuning on them.

Assuming I got those uses cases right, here are a few thoughts:

Quota can possibly be done at a very fine granularity (fractions of cores, ~kB of RAM, etc).   Exclusion typically happens at a number of coarser granularities (core, VM, physical machine, rack, site, etc). 

Since Quota can be fine grained, it is easy to assign just the right amount to a project.
Since exclusion is coarser grained, waste due to rounding errors is more likely.

One project's quota can be represented concisely (e.g. one integer each for ram, compute, disk).  This representation has additive properties, so it is convenient for producing accounting reports. It can be traded among teams, so there can be an economy of resources.   Exclusion has a more complex representation (list of labels or of physical machine names, etc).   An economy of exclusion-resources sometimes has too much friction.

A basic type of exclusion can be implemented by saying ""run your own k8s cluster if you want to be separate"".  You can get a long ways with a combination of quota and multiple k8s clusters.  This does imply a need to name k8s clusters.  But this is useful for other reasons.
"
1312	489	thockin	2014-07-16 17:45:04	MEMBER	"Sorry.  Checkpoint == ""write something to stable storage (and fsync() it) such that I can recover it the next time my app starts and re-build some in-memory state.""
"
1313	484	KyleAMathews	2014-07-16 17:46:47	CONTRIBUTOR	"I'm a Go neophyte plus getting a startup going so I'm probably not the right person to tackle this atm, unfortunately.

This would go well with in an auto-scaling story. Scale down to zero resources when there's no activity and up to however many containers are needed. So basically the # of replicas set in a ReplicationController would be a max not the set number.
"
1314	489	lavalamp	2014-07-16 17:49:04	MEMBER	"The last time this came up, I was starting to think that checkpointing (as we implemented it) is _extremely_ similar to what etcd is doing for us.
"
1315	476	brendandburns	2014-07-16 17:52:41	CONTRIBUTOR	"Comments addressed, ptal.

Thanks!
--brendan
"
1316	442	bgrant0607	2014-07-16 17:55:43	MEMBER	"Clayton, at a high level this all sounds very reasonable and compatible with our cloud APIs. We'll need to discuss in more detail how users will authenticate and what authorization policies will look like.

A few other comments:
- We call resource limits _quotas_. Aggregate limits work pretty well for the most part, though additional restrictions on maximum pod size and/or shape may be needed to ensure schedulability. If we support multiple quality of service levels ( #147 ), we'll want limits by level.
- Limits on numbers of objects in the system (pods, etc.) are also needed and its good to impose such limits from the beginning rather than try to add them later.
- Expect someone to eventually want to automate management of these limits.
- We can use a variant of constraints ( #367 ) to manage placement restrictions. 
- We should do quota-based _admission control_ (i.e., the decision to accept or reject a request) at the apiserver, and resource/constraint-based admission control at kubelet. 
- How we actually determine resource capacity and consumption is an interesting topic unto itself, especially in the presence of quality of service tiers, SLOs, overcommitment, etc. We likely will need pluggable policies.
"
1317	442	smarterclayton	2014-07-16 17:59:49	CONTRIBUTOR	"- Prevent one team's pods from being ""near"" any other team's pods. I'll call this Exclusion.

This one is probably a 3rd use case.  I'd restate the original more correctly in terms of this:
- Prevent one team from being able to interact with another's teams pods directly.  You might call this Limited Visibility.

For Quota - no disagreement that it is typically fine grained, although I can think of cases where compute impact can be nuanced in terms of how it impacts other users (the two sides of CPU scheduling, percentage of each time interval to which you are allocated a CPU vs maximum contiguous block within that interval which you may execute without interruption).

I think from a use case perspective in our area we see Exclusion as less common, and agree that the basic type often works.  The next step is typically at a large granularity (and thus inefficient), but occurs for either ""important customer/project"" or ""production vs development"".  Fine grained exclusion seems less common.

So Quota and Limited Visibility drive a lot of our thinking, with Exclusion being the less important because you can (as you note) easily say ""run your own cluster"".
"
1318	482	monnand	2014-07-16 17:59:56	CONTRIBUTOR	"Thank you, @brendandburns 
"
1319	469	lavalamp	2014-07-16 18:04:01	MEMBER	"Looks like rebase broke the build.
"
1320	489	thockin	2014-07-16 18:04:24	MEMBER	"If we made the ""how to remove a pod"" protocol be ""set removed = true"" in etcd, that might hold.  The kubelet could then do the actual removal when it was done removing.  But what about config files?  What about internal things that we want to recover that are not part of the API?
"
1321	235	brendandburns	2014-07-16 18:05:34	CONTRIBUTOR	"Closing this issue for now, a full UX on the master is out of scope for the time being, and there are other more specific enhancements either in-progress or completed.
"
1322	442	smarterclayton	2014-07-16 18:06:29	CONTRIBUTOR	"Brian, for admission control do you see that as fundamentally a hard limit, or soft with reconciliation?  Since you're drawing from a pool you need to coordinate the reservation of that resource - if failures occur after you've reserved but before you deploy you then need to undo that reservation, and doing that correctly is difficult to implement correctly.  We struggle with this in practical terms of whether you can allow eventually consistent behavior at the admission control level (create something, 5s later it gets deleted) and whether that compromises experience.  This is getting more into implementation, just fishing for different perspectives here.
"
1323	481	lavalamp	2014-07-16 18:07:17	MEMBER	"Thanks!
"
1324	469	smarterclayton	2014-07-16 18:12:27	CONTRIBUTOR	"Embarrassed
"
1325	465	lavalamp	2014-07-16 18:16:57	MEMBER	"LGTM
"
1326	469	lavalamp	2014-07-16 18:17:50	MEMBER	"Happens to the best of us :)
"
1327	448	monnand	2014-07-16 18:24:10	CONTRIBUTOR	"@lavalamp Sent #491
"
1328	472	thockin	2014-07-16 18:25:54	MEMBER	"Line between actuator and storage?
"
1329	476	thockin	2014-07-16 18:30:51	MEMBER	"Error — The Travis CI build could not complete due to an error

Otherwise LGTM  who is the secondf LGTM on this?  @lavalamp 
"
1330	484	thockin	2014-07-16 18:38:05	MEMBER	"I like the general idea, but I don't know when we'll get to it - we've been
sort of inundated in the last month :)

I'd probably argue that this is a different type of controller or at least
a different parameter to replication controller

On Wed, Jul 16, 2014 at 10:46 AM, Kyle Mathews notifications@github.com
wrote:

> I'm a Go neophyte plus getting a startup going so I'm probably not the
> right person to tackle this atm, unfortunately.
> 
> This would go well with in an auto-scaling story. Scale down to zero
> resources when there's no activity and up to however many containers are
> needed. So basically the # of replicas set in a ReplicationController would
> be a max not the set number.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/484#issuecomment-49201385
> .
"
1331	442	erictune	2014-07-16 18:45:08	MEMBER	"(answering for Brian)
Our assumptions are:
- teams with the largest resource usage are typically better staffed.  So these teams can devote time to understand the complexity of hard limits.   And they can plan their needs carefully and reserve the right amount of resources ahead of time.  
- teams with smaller resource usage just want it to work.  The cost of wasting their admin time on resource planning exceeds the value of setting a precise resource quota for them. 
- If you let a big team go, say 10% over its quota temporarily, it might completely exhaust a cluster resource. 
- if you let a small team go say 10% over its quota temporarily, it is very unlikely to exhaust a clusters resource.  
- there are typically a few big users and lots of small users in a cluster with many users.  You can imagine that it may be a power-law distribution, like income.  Except that, once a user gets big enough, they have incentives to run their own cluster.  But, then they end up subdividing the resources in their private cluster...

One way you could approach this is:
- have hard limits for big teams.
- put the rest of the resources in an ""ALL_OTHER_TEAMS"" bucket.
- sum(big team limits) + ALL_OTHER_TEAMS <= max practical cluster capacity
- give small teams a soft limit.
- sum(small team limits)  <= OVERSUB_FACTOR \* ALL_OTHER_TEAMS

Thoughts?
"
1332	442	erictune	2014-07-16 18:46:07	MEMBER	"btw, I used quota and limit interchangeably in that last post, which wasn't very precise.
"
1333	442	thockin	2014-07-16 18:48:02	MEMBER	"On Wed, Jul 16, 2014 at 10:59 AM, Clayton Coleman
notifications@github.com wrote:

> Prevent one team's pods from being ""near"" any other team's pods. I'll call this Exclusion.
> 
> This one is probably a 3rd use case. I'd restate the original more correctly in terms of this:
> 
> Prevent one team from being able to interact with another's teams pods directly. You might call this Limited Visibility.

Define ""interact"" ?

> For Quota - no disagreement that it is typically fine grained, although I can think of cases where compute impact can be nuanced in terms of how it impacts other users (the two sides of CPU scheduling, percentage of each time interval to which you are allocated a CPU vs maximum contiguous block within that interval which you may execute without interruption).
> 
> I think from a use case perspective in our area we see Exclusion as less common, and agree that the basic type often works. The next step is typically at a large granularity (and thus inefficient), but occurs for either ""important customer/project"" or ""production vs development"". Fine grained exclusion seems less common.
> 
> So Quota and Limited Visibility drive a lot of our thinking, with Exclusion being the less important because you can (as you note) easily say ""run your own cluster"".
> 
> ## 
> 
> Reply to this email directly or view it on GitHub.
"
1334	476	lavalamp	2014-07-16 18:49:06	MEMBER	"General thoughts:

I'm going to throw out a completely different design here.
- Keep the api package as is.
- Make sub-packages for each (old) version, that include only the types.go file (pkg/api/v1beta1).
- api package imports all the old versions.
- Encode/Decode functions in the api package are modified to check the version in the JSONBase, and use the struct from the appropriate package.
- api package keeps a list of conversion functions and therewith provides v1beta1.Pod -> api.Pod functionality.
- apiserver gets a second dimension in its map, that of version.
- The registry classes take a version, and we make one for each version supported.
- api package supports generic ""give me new Pod object of version v1beta1"".
  - This is to make it easy for the same registry class to serve multiple versions of the api.

This is more complicated, but I think more extensible. I'm still thinking about it.
"
1335	442	smarterclayton	2014-07-16 18:54:11	CONTRIBUTOR	"@thockin - Can I (on team A) see the pods you've created (on team B)?  Can I change the replication controllers you've created?  Can I see the environment variables in the pod templates you've created?  Can my pods reach your pods over IPv4 if we're not on the same team?

There are places where you explicitly want distinct teams to coordinate, although you'd prefer they do so through a defined boundary (network host and port, load balancer, dns name, specific API key) that steps outside of infrastructure (traditionally).

The last question is a fairly specific topology request from OpenShift customers - they'd like to blanket drop outgoing packets from containers except those that match certain IPs in their project / team's units.  It requires a willingness to distribute out the graph of connections to endpoints (which imposes its own scale limits), but is something that isn't terribly hard to do if motivated.  That's a separate thread though.
"
1336	484	brendandburns	2014-07-16 19:02:07	CONTRIBUTOR	"Yeah, in terms of the replication controller, I think the # there is always
the truth.  If we want to introduce auto-scaling, we should introduce an
additional controller that is in charge of auto-scaling.

--brendan

On Wed, Jul 16, 2014 at 11:38 AM, Tim Hockin notifications@github.com
wrote:

> I like the general idea, but I don't know when we'll get to it - we've been
> sort of inundated in the last month :)
> 
> I'd probably argue that this is a different type of controller or at least
> a different parameter to replication controller
> 
> On Wed, Jul 16, 2014 at 10:46 AM, Kyle Mathews notifications@github.com
> wrote:
> 
> > I'm a Go neophyte plus getting a startup going so I'm probably not the
> > right person to tackle this atm, unfortunately.
> > 
> > This would go well with in an auto-scaling story. Scale down to zero
> > resources when there's no activity and up to however many containers are
> > needed. So basically the # of replicas set in a ReplicationController
> > would
> > be a max not the set number.
> > 
> > ## 
> > 
> > Reply to this email directly or view it on GitHub
> > <
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/484#issuecomment-49201385
> > 
> > .
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/484#issuecomment-49208204
> .
"
1337	484	lavalamp	2014-07-16 19:05:38	MEMBER	"It would be awesome to make a feedback loop between a service's QPS and the number in the replicas field. We have the proxy, so we could in theory automatically count QPS...
"
1338	484	smarterclayton	2014-07-16 19:08:42	CONTRIBUTOR	"When we went through this debate with Docker + systemd + geard + openshift, it did seem like it's best to model it as a characteristic of whichever proxy you were using (service, external load balancer, etc).  

The challenge with systemd activation on a minion is that the port/interface has to be defined before the pod is started, which today is the pod being scheduled to the host.  However, the pod has to be ""idle"" (stopped) which complicates resource scheduling - the scheduler now can't make resource decisions without double checking to see if things have been unidled, and potentially you would wake too many things.  The complexity for OpenShift didn't seem worth it, so we said that in OpenShift next on Kubernetes we would just do the idling / unidling at the edge traffic proxy, which fits in with what brendan was suggesting.  We also generally prefer the idea of removing unused config from the minions to simplify administration.

The downside being is you have a lot higher latency before you can release traffic from the proxy (service -> apiserver -> scheduler -> kubelet poll -> docker container start).  

However, if the scheduling problems could be solved (i.e. if that feedback loop from minion to host on unidle could be made sound) it could definitely benefit some use cases.
"
1339	484	davidstrauss	2014-07-16 19:08:47	NONE	"Speaking as a systemd maintainer, we're always +1 on new integrations with socket activation. I'll keep watching this thread to see if there's any way I can provide implementation guidance. I know the CoreOS folks have extensive experience with Go and socket activation.
"
1340	484	smarterclayton	2014-07-16 19:10:20	CONTRIBUTOR	"Agree on autoscaling be distinct from replication controller responsibility.
"
1341	469	lavalamp	2014-07-16 19:15:48	MEMBER	"I'm just going to merge, to shrink the pending PR list. We can fix my nit later.
"
1342	476	brendandburns	2014-07-16 19:27:07	CONTRIBUTOR	"I really don't want to have versions in the storage.  I think we need to translate at the edge (e.g. in the apiserver) and no where else.

The intent of this PR is to have:

v1beta1, v1beta2, ... vN in the apiserver
convert them all down into the internal representation
do any and all processing via internal representation
convert back to v1beta<foo> for the result

The version stuff should be a thin skin, nothing deeper.
"
1343	476	lavalamp	2014-07-16 19:50:59	MEMBER	"How do you handle the upgrade of a running cluster? And if that's your intent, then I think you need to add an explicit conversion layer in apiserver, and registry package shouldn't need to import v1beta1...
"
1344	484	erictune	2014-07-16 19:53:53	MEMBER	"David:

Does idle mean you terminate the daemon process?

How do you decide what is the right number of total daemons per machine, before you need to add more physical or virtual machines? 

What do you do when, due to a stroke of bad luck, a bunch of daemons all wake up at the same time, and you OOM?  Or do you have so many daemons per machine that this is very unlikely?  In that case, I guess you know that wakeups are relatively uncorrelated?
"
1345	484	smarterclayton	2014-07-16 20:01:13	CONTRIBUTOR	"I can answer for OpenShift today (not for David, who has a much higher density than us and a slightly different scenario) - idle means terminate daemon, capacity is preplanned and works best at higher densities (lower densities it works less well for), if you get too many wakes you either throttle, OOM, or fail.  In practice in our case they are uncorrelated.
"
1346	476	brendandburns	2014-07-16 20:04:22	CONTRIBUTOR	"Ah, yes, you're right, the interface{} stuff in the storage layer is
masking this from the compiler's perspective, but you're right, we need to
convert, I'll add that code.

pod registry imports v1beta1 for communication with the kubelet.  I could
make that communication be 'internal' but I thought we decided to version
those calls.

--brendan

On Wed, Jul 16, 2014 at 12:51 PM, Daniel Smith notifications@github.com
wrote:

> How do you handle the upgrade of a running cluster? And if that's your
> intent, then I think you need to add an explicit conversion layer in
> apiserver, and registry package shouldn't need to import v1beta1...
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/476#issuecomment-49217337
> .
"
1347	492	brendandburns	2014-07-16 20:06:35	CONTRIBUTOR	"What is the use case?  This seems sort of like auto-scaling policy.  I'd prefer to put those objects in the auto-scaler.
"
1348	476	brendandburns	2014-07-16 20:10:07	CONTRIBUTOR	"I take it back.  This does actually work, because everything comes in as raw JSON into the registry, and then it is converted to internal representation.  This _won't_ work once the types diverge.  Would you prefer that I handle that in this CL, or a future one.

This CL is a pain to keep rebased, so I'd prefer to get it in, and then update the apiserver in a different PR.
"
1349	492	lavalamp	2014-07-16 20:10:38	MEMBER	"It sounds like you want a canary-controller that scales the old version down while scaling the new one up. Combine with a service that spreads traffic across both versions and this should Just Work (tm).
"
1350	472	lavalamp	2014-07-16 20:17:53	MEMBER	"Oops, fixed.
"
1351	476	thockin	2014-07-16 20:18:19	MEMBER	"LGTM

We did agree to split kubelet and apiserver types, which will have to come
as a followup.  We need a handshake and compat matrix.

On Wed, Jul 16, 2014 at 1:10 PM, brendandburns notifications@github.com
wrote:

> I take it back. This does actually work, because everything comes in as
> raw JSON into the registry, and then it is converted to internal
> representation. This _won't_ work once the types diverge. Would you
> prefer that I handle that in this CL, or a future one.
> 
> This CL is a pain to keep rebased, so I'd prefer to get it in, and then
> update the apiserver in a different PR.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/476#issuecomment-49219799
> .
"
1352	492	smarterclayton	2014-07-16 20:27:59	CONTRIBUTOR	"I'm thinking about this from the mechanics of doing a deployment by composing replication controllers.  With controllers as they are today:
- existing replication controller with old template, name=foo,deployment=1 x5
- create new replication controller with new template, name=foo,deployment=2 x0
- alter controller 2 to be x1 (or up by the batch size)
- alter controller 1 to be x4 (or down by the batch size)
- ... repeat until done
- delete controller 1

The thought around atLeast was about explicitly representing the invariant you want during an available deployment:
- existing replication controller with old template, name=foo,deployment=1 x5
- create new replication controller with new template, name=foo, atLeast=5
- set controller to be atMost=5
- delete a pod from the name=foo,deployment=1 query
- ... continue until 0 pods in that query
- delete controller 1
- update controller 2 to change the label query to name=foo,deployment=2

I'm not sure that's better.... just the for loop for deletes seems more reasonable.  Not a huge deal, just trying to work through how we'd model common deploy cases for end users.
"
1353	476	lavalamp	2014-07-16 20:40:02	MEMBER	"(See chat from a few minutes ago in IRC)
"
1354	484	erictune	2014-07-16 20:48:41	MEMBER	"I can see how this is great for the case where you have lots of infrequently used daemons, lots of tenants, and pre-planned resources.  

I can also see that things get complicated fast if you try to mix this model with a more ""VM hosting"" type of model, with guaranteed resources.   

If k8s is going to support both models, then it would be good to carefully define different names for how much memory a daemon can ever use (for kubelet resource limits #168), versus how much is uses at a moment in time, versus how much is assumed to use ""on average"" (for use in scheduling #274 and quota #442).  And then display the right numbers in the right context (#317).
"
1355	472	thockin	2014-07-16 20:59:11	MEMBER	"PNG rendering seems broken...
"
1356	472	thockin	2014-07-16 21:00:52	MEMBER	"The word ""apiserver"" doesn't appear anywhere - should it?
"
1357	442	thockin	2014-07-16 21:03:32	MEMBER	"That's what I thought you meant.  Yeah, that all gets complicated.

On Wed, Jul 16, 2014 at 11:54 AM, Clayton Coleman notifications@github.com
wrote:

> @thockin https://github.com/thockin - Can I see the pods you've
> created? Can I change the replication controllers you've created? Can I see
> the environment variables in the pod templates you've created? Can my pods
> contact your pods if we're not on the same team?
> 
> There are places where you explicitly want distinct teams to coordinate,
> although you'd prefer they do so through a defined boundary (network host
> and port, load balancer, dns name, specific API key) that steps outside of
> infrastructure (traditionally).
> 
> The last question is a fairly specific topology request from OpenShift
> customers - they'd like to blanket drop outgoing packets from containers
> except those that match certain IPs in their project / team's units. It
> requires a willingness to distribute out the graph of connections to
> endpoints (which imposes its own scale limits), but is something that isn't
> terribly hard to do if motivated.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/442#issuecomment-49210245
> .
"
1358	472	lavalamp	2014-07-16 21:06:56	MEMBER	"PNG fixed (save as != export, oops). Some smart guy earlier in the thread pointed out that it's just an implementation detail how we package up our apis... :)
"
1359	472	thockin	2014-07-16 21:09:04	MEMBER	"As a followup, you should link to it from DESIGN.md
"
1360	493	monnand	2014-07-16 21:20:00	CONTRIBUTOR	"LGTM.

Regarding to separate PRs: Sometimes, the reason we want to update a dependency is that it changed its APIs. In that case a separate PR may break the CI because the code in k8s is still using the old API. But I a agree that PR with updating dependency should make least change of existing code.
"
1361	493	lavalamp	2014-07-16 21:20:56	MEMBER	"Yeah, agree, api breakers should come along with the fixes. :)
"
1362	493	smarterclayton	2014-07-16 21:23:47	CONTRIBUTOR	"LGTM.  Although... can't you just do this with regular HTTP for a watch API (like etcd)?  Or is this watch and stream updates?  Which I guess you can also do with HTTP...
"
1363	493	lavalamp	2014-07-16 21:29:05	MEMBER	"I want to do a watch and stream updates, yes.
"
1364	493	smarterclayton	2014-07-16 21:30:37	CONTRIBUTOR	"And couldn't that be done with HTTP in Go just as well?  Downside of having separate pulls is I infer intent prior to actually seeing code :)
"
1365	493	lavalamp	2014-07-16 21:45:49	MEMBER	"See, this is exactly the conversation I want to see before we add a dependency. I'll see if I can do it with regular HTTP first, so hold off on merging this.
"
1366	483	brendandburns	2014-07-16 21:52:54	CONTRIBUTOR	"Tests added.  ptal.

Thanks!
--brendan
"
1367	483	xiang90	2014-07-16 21:56:46	CONTRIBUTOR	"LGTM
"
1368	478	monnand	2014-07-16 22:22:17	CONTRIBUTOR	"@lavalamp Since this PR containers all commits in #448, which makes it very large. However, the only piece you concern may be in pkg/scheduler/leastload.go. Once #491 getting merged, I will clean the commit history. I'm currently writing a design docs for this scheduler and will share it with you once I've done.
"
1369	356	smarterclayton	2014-07-16 23:14:40	CONTRIBUTOR	"@thockin realized there is no update support today - going to model that as a variation of SyncPods where the set of known pods is killed (call killPod(pod)) prior to syncPod being called, with no final killContainer step.  Make sense?

EDIT: Alternatively, I can just ignore update for now.  I'd be able to do coarse update (burn it to the ground) but finer grained updates get more complex (and you'd probably want to think through separating out the source of changes).  So ""no updates"" or ""coarse updates""?
"
1370	496	lavalamp	2014-07-16 23:41:54	MEMBER	"Thanks for the change! Can you sign our CLA? See CONTRIB.md.
"
1371	497	lavalamp	2014-07-16 23:43:25	MEMBER	"LGTM
"
1372	491	vmarmol	2014-07-16 23:59:47	CONTRIBUTOR	"Renaming that in cAdvisor SGTM
"
1373	495	thockin	2014-07-17 00:23:14	MEMBER	"Thanks for the patch.  We need you to sign the CLA as described in CONTRIB.md before we merge this.
"
1374	491	smarterclayton	2014-07-17 00:39:33	CONTRIBUTOR	"LGTM otherwise.
"
1375	491	monnand	2014-07-17 00:40:37	CONTRIBUTOR	"OK. Hold on this PR. Let me do a rename in cAdvisor and send another commit to this PR.
"
1376	483	smarterclayton	2014-07-17 00:51:23	CONTRIBUTOR	"LGTM
"
1377	487	yugui	2014-07-17 03:28:47	CONTRIBUTOR	"PTAL.
"
1378	360	meirf	2014-07-17 04:16:08	CONTRIBUTOR	"It looks like a consensus has been reached here to move from the string-based approach. @lavalamp, do you agree that @thockin's proposal above should be the next course of action? Should other specifications be taken into account based on the conversation at https://github.com/GoogleCloudPlatform/kubernetes/issues/341 when implementing the proposal? I'd be glad to work on this further and heed your feedback.
"
1379	486	yugui	2014-07-17 04:40:16	CONTRIBUTOR	"PTAL
"
1380	478	lavalamp	2014-07-17 04:42:38	MEMBER	"First round of code review done.
"
1381	360	lavalamp	2014-07-17 04:47:53	MEMBER	"I'm 80% on board with @thockin's previous post, but I think it is an in-memory form and there does need to be a canonical text form, since we send these as a query in http requests. I'd like to start with simple changes, perhaps just add support for ""x IN (a, b, c)"" or something-- maybe not write an entire AST parser all at once. :)
"
1382	287	rafael	2014-07-17 05:09:40	CONTRIBUTOR	"Hey guys, sorry for the delay on this one. I will try to get the CLA tomorrow, otherwise feel free to close it and recreate it on your end. 
"
1383	360	thockin	2014-07-17 05:14:39	MEMBER	"I am fine with a string form, but let's define a nice syntax and a proper
parser.

On Wed, Jul 16, 2014 at 9:48 PM, Daniel Smith notifications@github.com
wrote:

> I'm 80% on board with @thockin https://github.com/thockin's previous
> post, but I think it is an in-memory form and there does need to be a
> canonical text form, since we send these as a query in http requests. I'd
> like to start with simple changes, perhaps just add support for ""x IN (a,
> b, c)"" or something-- maybe not write an entire AST parser all at once. :)
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/360#issuecomment-49258087
> .
"
